tick,date,variant,clusters,sample_count
0,2022-11-29,XBB.1.5,1,1
19,2022-12-18,XBB.1.5,1,6
22,2022-12-21,XBB.2.3,1,48
32,2022-12-31,XBB.1.5,1,4
36,2023-01-04,XBB.1.5,1,1
37,2023-01-05,XBB.1.5,1,1
37,2023-01-05,XBB.1.5,1,1
39,2023-01-07,XBB.1.5,1,2
43,2023-01-11,XBB.1.5,1,1
44,2023-01-12,XBB.1.5,1,1
44,2023-01-12,XBB.1.5,1,1
46,2023-01-14,XBB.1.5,1,2
46,2023-01-14,XBB.1.5,1,2
48,2023-01-16,XBB.1.5,1,2
48,2023-01-16,XBB.1.5,1,1
48,2023-01-16,XBB.1.5,1,1
48,2023-01-16,XBB.1.5,1,1
48,2023-01-16,XBB.1.5,1,1
48,2023-01-16,XBB.1.5,1,1
49,2023-01-17,XBB.1.5,1,1
50,2023-01-18,XBB.1.5,1,2
51,2023-01-19,XBB.1.5,1,2
54,2023-01-22,XBB.1.5,1,2
54,2023-01-22,XBB.1.5,1,2
55,2023-01-23,XBB.1.5,1,3
55,2023-01-23,XBB.1.5,1,1
57,2023-01-25,XBB.1.5,1,6
58,2023-01-26,XBB.1.5,1,1
59,2023-01-27,XBB.1.5,1,6
60,2023-01-28,XBB.1.5,1,1
60,2023-01-28,XBB.1.5,1,1
62,2023-01-30,XBB.1.5,1,1
65,2023-02-02,XBB.1.5,1,2
65,2023-02-02,XBB.1.5,1,1
66,2023-02-03,XBB.1.5,1,1
66,2023-02-03,XBB.1.5,1,1
66,2023-02-03,XBB.1.5,1,1
67,2023-02-04,XBB.1.5,1,3
68,2023-02-05,XBB.1.5,1,1
69,2023-02-06,XBB.1.5,1,2
69,2023-02-06,XBB.1.5,1,1
70,2023-02-07,XBB.1.5,1,2
70,2023-02-07,XBB.1.5,1,1
71,2023-02-08,XBB.1.5,1,1
71,2023-02-08,XBB.1.5,1,1
71,2023-02-08,XBB.1.5,1,1
72,2023-02-09,XBB.1.5,1,2
72,2023-02-09,XBB.1.5,1,2
72,2023-02-09,XBB.1.5,1,1
73,2023-02-10,XBB.1.5,1,2
74,2023-02-11,XBB.1.5,1,1
74,2023-02-11,XBB.1.5,1,1
75,2023-02-12,XBB.1.5,1,2
76,2023-02-13,XBB.1.5,1,1
78,2023-02-15,XBB.1.5,1,1
78,2023-02-15,XBB.1.5,1,1
79,2023-02-16,XBB.1.5,1,2
79,2023-02-16,XBB.1.5,1,1
80,2023-02-17,XBB.1.5,1,1
80,2023-02-17,XBB.1.5,1,1
80,2023-02-17,XBB.1.5,1,1
80,2023-02-17,XBB.1.5,1,1
80,2023-02-17,XBB.1.5,1,1
80,2023-02-17,XBB.2.3,1,2
81,2023-02-18,XBB.1.5,1,1
82,2023-02-19,XBB.1.5,1,2
83,2023-02-20,XBB.1.5,1,1
84,2023-02-21,XBB.1.5,1,1
84,2023-02-21,XBB.1.5,1,1
84,2023-02-21,XBB.1.5,1,1
85,2023-02-22,XBB.1.5,1,1
85,2023-02-22,XBB.1.5,1,1
86,2023-02-23,XBB.1.5,1,1
87,2023-02-24,XBB.1.5,1,1
89,2023-02-26,XBB.1.5,1,1
91,2023-02-28,XBB.1.5,1,3
91,2023-02-28,XBB.1.5,1,2
91,2023-02-28,XBB.1.5,1,1
91,2023-02-28,XBB.1.5,1,1
92,2023-03-01,XBB.1.5,1,3
92,2023-03-01,XBB.1.5,1,2
92,2023-03-01,XBB.1.5,1,1
93,2023-03-02,XBB.1.5,1,2
93,2023-03-02,XBB.1.5,1,1
94,2023-03-03,XBB.1.5,1,2
94,2023-03-03,XBB.1.5,1,2
94,2023-03-03,XBB.1.5,1,1
95,2023-03-04,XBB.1.5,1,1
95,2023-03-04,XBB.1.5,1,1
96,2023-03-05,XBB.1.5,1,2
97,2023-03-06,XBB.1.5,1,1
97,2023-03-06,XBB.1.5,1,1
97,2023-03-06,XBB.1.5,1,1
98,2023-03-07,XBB.1.5,1,1
99,2023-03-08,XBB.1.5,1,1
99,2023-03-08,XBB.1.5,1,1
99,2023-03-08,XBB.1.5,1,1
100,2023-03-09,XBB.1.5,1,1
101,2023-03-10,XBB.1.16,1,1
101,2023-03-10,XBB.1.5,1,1
104,2023-03-13,XBB.1.5,1,1
105,2023-03-14,XBB.1.5,1,1
106,2023-03-15,XBB.1.5,1,1
107,2023-03-16,XBB.1.5,1,1
107,2023-03-16,XBB.1.5,1,1
108,2023-03-17,XBB.1.5,1,5
108,2023-03-17,XBB.1.5,1,1
109,2023-03-18,XBB.1.5,1,6
109,2023-03-18,XBB.1.5,1,4
109,2023-03-18,XBB.1.5,1,1
110,2023-03-19,XBB.1.5,1,1
110,2023-03-19,XBB.1.5,1,1
111,2023-03-20,XBB.1.5,1,2
111,2023-03-20,XBB.1.5,1,1
111,2023-03-20,XBB.1.5,1,1
111,2023-03-20,XBB.1.5,1,1
112,2023-03-21,XBB.1.16,1,2
112,2023-03-21,XBB.1.5,1,2
112,2023-03-21,XBB.1.5,1,1
112,2023-03-21,XBB.1.5,1,1
112,2023-03-21,XBB.1.5,1,1
114,2023-03-23,XBB.1.16,1,1
114,2023-03-23,XBB.1.5,1,1
115,2023-03-24,XBB.1.5,1,4
115,2023-03-24,XBB.1.5,1,2
115,2023-03-24,XBB.1.5,1,1
115,2023-03-24,XBB.1.5,1,1
115,2023-03-24,XBB.1.5,1,1
115,2023-03-24,XBB.1.5,1,1
116,2023-03-25,XBB.1.5,1,2
116,2023-03-25,XBB.1.5,1,1
116,2023-03-25,XBB.1.5,1,1
116,2023-03-25,XBB.1.5,1,1
117,2023-03-26,XBB.1.5,1,1
117,2023-03-26,XBB.1.5,1,1
117,2023-03-26,XBB.1.5,1,1
118,2023-03-27,XBB.1.5,1,3
118,2023-03-27,XBB.1.5,1,1
118,2023-03-27,XBB.1.5,1,1
118,2023-03-27,XBB.1.5,1,1
119,2023-03-28,XBB.1.5,1,2
119,2023-03-28,XBB.1.5,1,1
119,2023-03-28,XBB.1.5,1,1
120,2023-03-29,XBB.1.16,1,2
120,2023-03-29,XBB.1.5,1,1
121,2023-03-30,XBB.1.5,1,1
121,2023-03-30,XBB.1.5,1,1
121,2023-03-30,XBB.1.5,1,1
121,2023-03-30,XBB.2.3,1,1
122,2023-03-31,XBB.1.5,1,1
123,2023-04-01,XBB.1.5,1,4
123,2023-04-01,XBB.1.5,1,1
124,2023-04-02,XBB.1.5,1,1
125,2023-04-03,XBB.1.16,1,1
125,2023-04-03,XBB.1.5,1,3
125,2023-04-03,XBB.1.5,1,1
125,2023-04-03,XBB.1.5,1,1
125,2023-04-03,XBB.1.5,1,1
126,2023-04-04,XBB.1.5,1,4
126,2023-04-04,XBB.1.5,1,1
126,2023-04-04,XBB.1.5,1,1
127,2023-04-05,XBB.1.5,1,2
127,2023-04-05,XBB.1.5,1,1
127,2023-04-05,XBB.2.3,1,2
128,2023-04-06,XBB.1.5,1,2
128,2023-04-06,XBB.1.5,1,1
130,2023-04-08,XBB.1.5,1,2
130,2023-04-08,XBB.1.5,1,1
130,2023-04-08,XBB.1.5,1,1
131,2023-04-09,EG.5,1,601
131,2023-04-09,XBB.1.5,1,2
132,2023-04-10,XBB.1.5,1,2
132,2023-04-10,XBB.1.5,1,2
132,2023-04-10,XBB.1.5,1,2
132,2023-04-10,XBB.1.5,1,2
133,2023-04-11,XBB.1.5,1,4
133,2023-04-11,XBB.1.5,1,1
133,2023-04-11,XBB.1.5,1,1
134,2023-04-12,XBB.1.5,1,1
134,2023-04-12,XBB.1.5,1,1
135,2023-04-13,XBB.1.16,1,2
135,2023-04-13,XBB.1.5,1,1
136,2023-04-14,XBB.1.16,1,2
136,2023-04-14,XBB.1.5,1,2
136,2023-04-14,XBB.1.5,1,1
136,2023-04-14,XBB.1.5,1,1
136,2023-04-14,XBB.1.5,1,1
136,2023-04-14,XBB.1.5,1,1
137,2023-04-15,XBB.1.16,1,2
137,2023-04-15,XBB.1.16,1,1
137,2023-04-15,XBB.1.5,1,3
137,2023-04-15,XBB.1.5,1,2
137,2023-04-15,XBB.1.5,1,2
138,2023-04-16,XBB.1.5,1,2
139,2023-04-17,XBB.1.16,1,2
139,2023-04-17,XBB.1.5,1,1
139,2023-04-17,XBB.1.5,1,1
139,2023-04-17,XBB.1.5,1,1
139,2023-04-17,XBB.1.5,1,1
139,2023-04-17,XBB.1.5,1,1
139,2023-04-17,XBB.2.3,1,1
140,2023-04-18,XBB.1.16,1,1
140,2023-04-18,XBB.1.5,1,1
141,2023-04-19,XBB.1.16,1,1
141,2023-04-19,XBB.1.5,1,1
141,2023-04-19,XBB.1.5,1,1
142,2023-04-20,XBB.2.3,1,1
143,2023-04-21,XBB.1.16,1,1
143,2023-04-21,XBB.1.5,1,2
143,2023-04-21,XBB.1.5,1,1
144,2023-04-22,XBB.1.16,1,2
144,2023-04-22,XBB.1.5,1,2
144,2023-04-22,XBB.1.5,1,1
144,2023-04-22,XBB.2.3,1,1
145,2023-04-23,XBB.1.16,1,4
145,2023-04-23,XBB.1.16,1,1
145,2023-04-23,XBB.1.5,1,1
145,2023-04-23,XBB.1.5,1,1
146,2023-04-24,XBB.1.5,1,2
146,2023-04-24,XBB.1.5,1,2
146,2023-04-24,XBB.1.5,1,1
146,2023-04-24,XBB.1.5,1,1
147,2023-04-25,XBB.1.16,1,2
147,2023-04-25,XBB.1.16,1,1
148,2023-04-26,XBB.1.5,1,2
148,2023-04-26,XBB.1.5,1,1
148,2023-04-26,XBB.2.3,1,1
149,2023-04-27,XBB.1.5,1,2
149,2023-04-27,XBB.1.5,1,1
150,2023-04-28,XBB.1.16,1,1
150,2023-04-28,XBB.1.5,1,2
150,2023-04-28,XBB.1.5,1,2
150,2023-04-28,XBB.1.5,1,2
150,2023-04-28,XBB.1.5,1,1
150,2023-04-28,XBB.2.3,1,2
151,2023-04-29,XBB.1.16,1,1
151,2023-04-29,XBB.1.5,1,2
151,2023-04-29,XBB.1.5,1,2
151,2023-04-29,XBB.2.3,1,20
152,2023-04-30,XBB.1.16,1,1
153,2023-05-01,XBB.1.5,1,1
153,2023-05-01,XBB.1.5,1,1
153,2023-05-01,XBB.1.5,1,1
153,2023-05-01,XBB.2.3,1,2
153,2023-05-01,XBB.2.3,1,2
154,2023-05-02,XBB.1.16,1,1
154,2023-05-02,XBB.1.16,1,1
155,2023-05-03,XBB.1.16,1,5
156,2023-05-04,XBB.1.16,1,1
156,2023-05-04,XBB.1.5,1,2
156,2023-05-04,XBB.1.5,1,1
156,2023-05-04,XBB.1.5,1,1
156,2023-05-04,XBB.2.3,1,20
157,2023-05-05,XBB.1.5,1,2
157,2023-05-05,XBB.1.5,1,2
157,2023-05-05,XBB.1.5,1,2
157,2023-05-05,XBB.1.5,1,1
157,2023-05-05,XBB.1.5,1,1
158,2023-05-06,XBB.1.5,1,1
158,2023-05-06,XBB.1.5,1,1
159,2023-05-07,EG.5,1,6
159,2023-05-07,XBB.1.5,1,1
160,2023-05-08,XBB.1.5,1,3
160,2023-05-08,XBB.1.5,1,1
160,2023-05-08,XBB.2.3,1,3
160,2023-05-08,XBB.2.3,1,2
161,2023-05-09,XBB.1.16,1,3
161,2023-05-09,XBB.1.5,1,2
162,2023-05-10,XBB.1.16,1,2
162,2023-05-10,XBB.1.5,1,2
162,2023-05-10,XBB.1.5,1,1
163,2023-05-11,XBB.1.5,1,2
163,2023-05-11,XBB.1.5,1,1
163,2023-05-11,XBB.2.3,1,2
164,2023-05-12,XBB.1.16,1,2
164,2023-05-12,XBB.1.5,1,1
165,2023-05-13,XBB.1.5,1,2
165,2023-05-13,XBB.1.5,1,1
166,2023-05-14,XBB.1.5,1,2
166,2023-05-14,XBB.1.5,1,1
166,2023-05-14,XBB.1.5,1,1
166,2023-05-14,XBB.1.5,1,1
167,2023-05-15,XBB.1.5,1,2
167,2023-05-15,XBB.1.5,1,2
167,2023-05-15,XBB.1.5,1,1
167,2023-05-15,XBB.1.5,1,1
168,2023-05-16,XBB.1.5,1,7
168,2023-05-16,XBB.1.5,1,1
169,2023-05-17,XBB.1.16,1,1
169,2023-05-17,XBB.1.5,1,1
171,2023-05-19,XBB.1.16,1,1
173,2023-05-21,XBB.1.5,1,1
174,2023-05-22,XBB.1.16,1,2
174,2023-05-22,XBB.1.16,1,1
174,2023-05-22,XBB.1.16,1,1
174,2023-05-22,XBB.1.16,1,1
174,2023-05-22,XBB.1.5,1,1
174,2023-05-22,XBB.1.5,1,1
174,2023-05-22,XBB.2.3,1,1
174,2023-05-22,XBB.2.3,1,1
176,2023-05-24,XBB.1.16,1,2
176,2023-05-24,XBB.1.16,1,1
176,2023-05-24,XBB.2.3,1,13
177,2023-05-25,XBB.1.16,1,14
177,2023-05-25,XBB.1.5,1,1
177,2023-05-25,XBB.2.3,1,2
178,2023-05-26,XBB.1.5,1,1
178,2023-05-26,XBB.2.3,1,2
179,2023-05-27,EG.5,1,137
179,2023-05-27,XBB.1.5,1,2
179,2023-05-27,XBB.1.5,1,2
179,2023-05-27,XBB.1.5,1,1
179,2023-05-27,XBB.2.3,1,14
179,2023-05-27,XBB.2.3,1,3
180,2023-05-28,XBB.1.16,1,1
181,2023-05-29,XBB.1.16,1,1
181,2023-05-29,XBB.1.5,1,1
182,2023-05-30,XBB.1.16,1,1
183,2023-05-31,XBB.1.16,1,7
183,2023-05-31,XBB.1.5,1,1
186,2023-06-03,XBB.1.16,1,1
186,2023-06-03,XBB.1.5,1,1
186,2023-06-03,XBB.2.3,1,2
187,2023-06-04,XBB.1.16,1,2
187,2023-06-04,XBB.1.16,1,1
187,2023-06-04,XBB.1.16,1,1
187,2023-06-04,XBB.1.5,1,2
187,2023-06-04,XBB.2.3,1,4
188,2023-06-05,XBB.1.5,1,3
188,2023-06-05,XBB.1.5,1,2
189,2023-06-06,XBB.1.16,1,2
189,2023-06-06,XBB.2.3,1,1
190,2023-06-07,XBB.1.5,1,1
190,2023-06-07,XBB.2.3,1,2
190,2023-06-07,XBB.2.3,1,1
191,2023-06-08,XBB.1.16,1,1
191,2023-06-08,XBB.1.5,1,1
191,2023-06-08,XBB.2.3,1,1
192,2023-06-09,XBB.1.16,1,12
193,2023-06-10,XBB.1.16,1,2
193,2023-06-10,XBB.1.5,1,6
193,2023-06-10,XBB.1.5,1,2
193,2023-06-10,XBB.1.5,1,2
193,2023-06-10,XBB.2.3,1,2
193,2023-06-10,XBB.2.3,1,1
195,2023-06-12,XBB.1.16,1,2
196,2023-06-13,XBB.1.16,1,2
196,2023-06-13,XBB.1.5,1,1
196,2023-06-13,XBB.1.5,1,1
196,2023-06-13,XBB.1.5,1,1
197,2023-06-14,EG.5,1,1
197,2023-06-14,XBB.1.16,1,1
198,2023-06-15,XBB.1.16,1,1
198,2023-06-15,XBB.1.5,1,1
198,2023-06-15,XBB.1.5,1,1
200,2023-06-17,XBB.1.5,1,1
200,2023-06-17,XBB.2.3,1,1
201,2023-06-18,XBB.1.16,1,2
202,2023-06-19,XBB.1.16,1,2
202,2023-06-19,XBB.1.5,1,1
203,2023-06-20,EG.5,1,2
203,2023-06-20,EG.5,1,1
203,2023-06-20,XBB.1.5,1,1
203,2023-06-20,XBB.1.5,1,1
204,2023-06-21,XBB.1.5,1,2
204,2023-06-21,XBB.1.5,1,1
204,2023-06-21,XBB.2.3,1,3
204,2023-06-21,XBB.2.3,1,1
205,2023-06-22,XBB.1.16,1,3
205,2023-06-22,XBB.1.16,1,1
205,2023-06-22,XBB.1.5,1,15
205,2023-06-22,XBB.1.5,1,3
205,2023-06-22,XBB.2.3,1,1
207,2023-06-24,XBB.1.16,1,1
207,2023-06-24,XBB.1.5,1,1
208,2023-06-25,XBB.1.16,1,1
208,2023-06-25,XBB.1.5,1,1
208,2023-06-25,XBB.2.3,1,2
209,2023-06-26,XBB.1.16,1,2
209,2023-06-26,XBB.1.5,1,2
209,2023-06-26,XBB.2.3,1,3
209,2023-06-26,XBB.2.3,1,3
209,2023-06-26,XBB.2.3,1,2
210,2023-06-27,EG.5,1,2
210,2023-06-27,XBB.1.16,1,1
210,2023-06-27,XBB.1.5,1,2
211,2023-06-28,XBB.1.5,1,2
211,2023-06-28,XBB.1.5,1,2
212,2023-06-29,XBB.1.16,1,127
213,2023-06-30,XBB.1.5,1,1
213,2023-06-30,XBB.1.5,1,1
214,2023-07-01,XBB.1.16,1,1
214,2023-07-01,XBB.2.3,1,6
215,2023-07-02,EG.5,1,1
215,2023-07-02,XBB.1.5,1,2
215,2023-07-02,XBB.2.3,1,1
216,2023-07-03,XBB.1.5,1,2
216,2023-07-03,XBB.1.5,1,1
216,2023-07-03,XBB.2.3,1,2
217,2023-07-04,XBB.1.16,1,1
217,2023-07-04,XBB.1.5,1,2
217,2023-07-04,XBB.2.3,1,2
218,2023-07-05,EG.5,1,2
218,2023-07-05,XBB.2.3,1,1
219,2023-07-06,XBB.1.5,1,1
219,2023-07-06,XBB.2.3,1,1
221,2023-07-08,XBB.1.16,1,2
221,2023-07-08,XBB.1.5,1,2
221,2023-07-08,XBB.1.5,1,1
221,2023-07-08,XBB.1.5,1,1
221,2023-07-08,XBB.2.3,1,1
223,2023-07-10,EG.5,1,3
223,2023-07-10,XBB.1.5,1,1
225,2023-07-12,EG.5,1,1
225,2023-07-12,XBB.1.5,1,2
225,2023-07-12,XBB.1.5,1,1
226,2023-07-13,EG.5,1,10
226,2023-07-13,XBB.1.16,1,1
226,2023-07-13,XBB.1.16,1,1
227,2023-07-14,XBB.1.16,1,2
227,2023-07-14,XBB.1.5,1,1
227,2023-07-14,XBB.2.3,1,1
228,2023-07-15,XBB.1.16,1,1
228,2023-07-15,XBB.1.5,1,1
229,2023-07-16,XBB.2.3,1,2
230,2023-07-17,XBB.1.16,1,2
231,2023-07-18,EG.5,1,13
231,2023-07-18,XBB.1.16,1,2
231,2023-07-18,XBB.1.16,1,1
231,2023-07-18,XBB.2.3,1,2
231,2023-07-18,XBB.2.3,1,1
231,2023-07-18,XBB.2.3,1,1
232,2023-07-19,XBB.1.16,1,3
232,2023-07-19,XBB.1.16,1,2
232,2023-07-19,XBB.1.5,1,1
232,2023-07-19,XBB.1.5,1,1
232,2023-07-19,XBB.2.3,1,4
233,2023-07-20,XBB.1.16,1,1
233,2023-07-20,XBB.1.5,1,2
233,2023-07-20,XBB.1.5,1,2
233,2023-07-20,XBB.1.5,1,1
233,2023-07-20,XBB.1.5,1,1
234,2023-07-21,EG.5,1,1
234,2023-07-21,XBB.1.16,1,2
234,2023-07-21,XBB.1.16,1,1
234,2023-07-21,XBB.1.16,1,1
234,2023-07-21,XBB.1.16,1,1
234,2023-07-21,XBB.1.5,1,1
235,2023-07-22,EG.5,1,3
235,2023-07-22,XBB.1.5,1,2
235,2023-07-22,XBB.1.5,1,2
235,2023-07-22,XBB.1.5,1,1
235,2023-07-22,XBB.2.3,1,1
236,2023-07-23,XBB.1.16,1,19
236,2023-07-23,XBB.1.5,1,1
236,2023-07-23,XBB.2.3,1,1
237,2023-07-24,FL.1.5.1,1,1
237,2023-07-24,XBB.1.5,1,2
237,2023-07-24,XBB.1.5,1,2
237,2023-07-24,XBB.2.3,1,9
237,2023-07-24,XBB.2.3,1,1
238,2023-07-25,XBB.1.5,1,1
238,2023-07-25,XBB.2.3,1,3
238,2023-07-25,XBB.2.3,1,1
239,2023-07-26,XBB.1.5,1,1
239,2023-07-26,XBB.2.3,1,2
240,2023-07-27,FL.1.5.1,1,6
240,2023-07-27,XBB.1.16,1,1
240,2023-07-27,XBB.1.16,1,1
240,2023-07-27,XBB.1.16,1,1
240,2023-07-27,XBB.1.16,1,1
240,2023-07-27,XBB.1.16,1,1
240,2023-07-27,XBB.1.16,1,1
240,2023-07-27,XBB.1.5,1,2
240,2023-07-27,XBB.2.3,1,1
241,2023-07-28,XBB.1.5,1,2
241,2023-07-28,XBB.2.3,1,1
242,2023-07-29,EG.5,1,1
242,2023-07-29,XBB.1.16,1,4
242,2023-07-29,XBB.1.5,1,1
242,2023-07-29,XBB.2.3,1,1
243,2023-07-30,FL.1.5.1,1,2
243,2023-07-30,XBB.1.16,1,2
243,2023-07-30,XBB.2.3,1,2
244,2023-07-31,EG.5,1,2
244,2023-07-31,XBB.1.16,1,1
244,2023-07-31,XBB.1.16,1,1
244,2023-07-31,XBB.1.16,1,1
244,2023-07-31,XBB.2.3,1,2
245,2023-08-01,XBB.1.16,1,3
245,2023-08-01,XBB.1.5,1,2
246,2023-08-02,EG.5,1,1
246,2023-08-02,XBB.1.16,1,1
246,2023-08-02,XBB.2.3,1,2
247,2023-08-03,XBB.1.16,1,10
247,2023-08-03,XBB.1.16,1,6
247,2023-08-03,XBB.1.16,1,2
247,2023-08-03,XBB.1.16,1,1
247,2023-08-03,XBB.1.5,1,3
247,2023-08-03,XBB.1.5,1,2
247,2023-08-03,XBB.2.3,1,2
248,2023-08-04,EG.5,1,2
248,2023-08-04,XBB.1.16,1,1
248,2023-08-04,XBB.1.5,1,2
248,2023-08-04,XBB.1.5,1,1
249,2023-08-05,EG.5,1,1
249,2023-08-05,EG.5,1,1
249,2023-08-05,FL.1.5.1,1,1
249,2023-08-05,XBB.1.16,1,1
249,2023-08-05,XBB.1.5,1,9
249,2023-08-05,XBB.1.5,1,1
249,2023-08-05,XBB.2.3,1,2
249,2023-08-05,XBB.2.3,1,1
251,2023-08-07,EG.5,1,1
251,2023-08-07,FL.1.5.1,1,1
251,2023-08-07,XBB.1.16,1,3
251,2023-08-07,XBB.1.16,1,1
251,2023-08-07,XBB.1.16,1,1
251,2023-08-07,XBB.1.5,1,9
251,2023-08-07,XBB.1.5,1,5
251,2023-08-07,XBB.2.3,1,1
252,2023-08-08,EG.5,1,1
252,2023-08-08,XBB.1.16,1,2
252,2023-08-08,XBB.1.16,1,2
252,2023-08-08,XBB.1.16,1,1
252,2023-08-08,XBB.2.3,1,1
252,2023-08-08,XBB.2.3,1,1
253,2023-08-09,FL.1.5.1,1,54
253,2023-08-09,FL.1.5.1,1,1
253,2023-08-09,XBB.1.16,1,2
253,2023-08-09,XBB.1.16,1,1
253,2023-08-09,XBB.1.5,1,4
253,2023-08-09,XBB.1.5,1,1
254,2023-08-10,BA.2.86,1,1
254,2023-08-10,EG.5,1,3
254,2023-08-10,EG.5,1,2
254,2023-08-10,XBB.1.16,1,6
254,2023-08-10,XBB.1.16,1,3
254,2023-08-10,XBB.1.16,1,1
254,2023-08-10,XBB.2.3,1,1
255,2023-08-11,XBB.1.16,1,1
255,2023-08-11,XBB.1.16,1,1
255,2023-08-11,XBB.1.5,1,2
255,2023-08-11,XBB.1.5,1,1
255,2023-08-11,XBB.1.5,1,1
256,2023-08-12,FL.1.5.1,1,5
256,2023-08-12,XBB.1.16,1,3
256,2023-08-12,XBB.1.5,1,1
257,2023-08-13,FL.1.5.1,1,8
257,2023-08-13,FL.1.5.1,1,2
257,2023-08-13,XBB.1.16,1,1
257,2023-08-13,XBB.1.16,1,1
257,2023-08-13,XBB.1.16,1,1
257,2023-08-13,XBB.1.5,1,1
257,2023-08-13,XBB.1.5,1,1
257,2023-08-13,XBB.1.5,1,1
258,2023-08-14,EG.5,1,2
258,2023-08-14,XBB.1.16,1,1
258,2023-08-14,XBB.1.5,1,10
258,2023-08-14,XBB.1.5,1,1
258,2023-08-14,XBB.1.5,1,1
258,2023-08-14,XBB.2.3,1,2
259,2023-08-15,EG.5,1,2
259,2023-08-15,FL.1.5.1,1,3
259,2023-08-15,XBB.1.5,1,1
260,2023-08-16,EG.5,1,2
260,2023-08-16,EG.5,1,1
260,2023-08-16,FL.1.5.1,1,1
260,2023-08-16,XBB.1.16,1,1
260,2023-08-16,XBB.1.16,1,1
260,2023-08-16,XBB.1.5,1,1
261,2023-08-17,EG.5,1,1
261,2023-08-17,XBB.1.16,1,1
261,2023-08-17,XBB.2.3,1,4
261,2023-08-17,XBB.2.3,1,3
261,2023-08-17,XBB.2.3,1,1
262,2023-08-18,EG.5,1,3
262,2023-08-18,EG.5,1,2
262,2023-08-18,EG.5,1,2
262,2023-08-18,EG.5,1,1
262,2023-08-18,FL.1.5.1,1,2
262,2023-08-18,XBB.1.16,1,1
262,2023-08-18,XBB.2.3,1,2
262,2023-08-18,XBB.2.3,1,2
262,2023-08-18,XBB.2.3,1,1
263,2023-08-19,EG.5,1,2
263,2023-08-19,EG.5,1,1
263,2023-08-19,FL.1.5.1,1,1
263,2023-08-19,XBB.1.16,1,2
263,2023-08-19,XBB.1.16,1,1
263,2023-08-19,XBB.1.16,1,1
263,2023-08-19,XBB.1.16,1,1
263,2023-08-19,XBB.1.5,1,1
263,2023-08-19,XBB.2.3,1,1
264,2023-08-20,FL.1.5.1,1,7
264,2023-08-20,XBB.1.16,1,7
264,2023-08-20,XBB.1.16,1,1
265,2023-08-21,EG.5,1,4
265,2023-08-21,EG.5,1,1
265,2023-08-21,EG.5,1,1
265,2023-08-21,XBB.1.16,1,1
265,2023-08-21,XBB.1.16,1,1
265,2023-08-21,XBB.1.16,1,1
265,2023-08-21,XBB.1.5,1,1
